"","year","hum_dist","region","site","site.ppq","year.site.ppq","Dead","HardCoral","Macroalgae","Non.Coral","Rubble","Sand","SoftCoral"
"1","2015","Very High","N.Lagoon","27","27.1","2015.27.1",7.10457451389579,3.2872650728086,0.332008972404668,0,79.6447975240263,9.63135391686463,0
"2","2015","Very High","N.Lagoon","27","27.2","2015.27.2",3.71683359767582,0.311907056732387,0.662259764658139,0,90.1361915640471,5.1728080168866,0
"3","2015","Very High","N.Lagoon","27","27.3","2015.27.3",9.55664690005211,0.651855618282301,0.0423182324839323,0,86.94439447935,2.80478476983171,0
"4","2015","Very High","N.Lagoon","30","30.1","2015.30.1",34.5264234190716,41.5908343086021,0.0590741962302133,0,20.6334868884154,3.09251608998657,0.0976650976940923
"5","2015","Very High","N.Lagoon","30","30.2","2015.30.2",9.19988313087075,15.7360896656342,0,0,73.1506606622871,1.91336654120789,0
"6","2015","Very High","N.Lagoon","30","30.3","2015.30.3",18.4998017701891,33.5852024091301,0.0489568506293252,0,41.4430009939498,4.90819501332216,1.51484296277947
"7","2015","Very High","N.Lagoon","32","32.1","2015.32.1",37.8945656107283,3.28904613983921,0.294822635269624,0.0258773007552438,55.0691190571271,3.42656925628051,0
"8","2015","Very High","N.Lagoon","32","32.2","2015.32.2",24.8971893061644,4.63925880648064,0.0955275022430232,0,70.2923765931396,0,0.0756477919723183
"9","2015","Very High","N.Lagoon","32","32.3","2015.32.3",19.870892761609,2.74692755848633,1.13644833514402,0.124691371985576,70.0014038556612,6.11963611711393,0
"10","2015","Medium","S.Lagoon","8","8.1","2015.8.1",49.6333004151694,37.0362074770543,0.070110682632602,0.287958836023736,8.82251226921301,0.273927938008714,3.87598238189826
"11","2015","Medium","S.Lagoon","8","8.2","2015.8.2",35.4756614333286,61.0470694378906,1.29606860999613,0,1.61926286476464,0,0.561937654020066
"12","2015","Medium","S.Lagoon","8","8.3","2015.8.3",42.0098780948974,41.5685134850932,0.516365746279729,0.0174530161059805,8.40516649240709,4.55427557057313,2.92834759464343
"13","2015","Medium","S.Lagoon","34","34.1","2015.34.1",44.5866493549938,44.8021791821846,1.51553544215874,0.00109925957996917,4.41935453850866,0.525277442812426,4.14990477976178
"14","2015","Medium","S.Lagoon","34","34.2","2015.34.2",47.208229858995,42.4771844082668,1.48440686709696,0,6.17260044508962,0.130892538650415,2.52668588190129
"15","2015","Medium","S.Lagoon","34","34.3","2015.34.3",44.386739383164,32.7412313083698,1.08704967253341,16.6374029237009,3.22518928051293,0,1.92238743171897
"16","2015","Medium","S.Lagoon","35","35.1","2015.35.1",38.1810929497361,46.2179433718686,0.133544360535414,0.266389045326806,12.7131769870401,2.487853285493,0
"17","2015","Medium","S.Lagoon","35","35.2","2015.35.2",39.974596289229,43.8648339159468,0.0498740404026584,0,10.2877156733623,2.03092240485213,3.79205767620708
"18","2015","Medium","S.Lagoon","35","35.3","2015.35.3",39.9584839325784,52.3444626573744,0.853099832422579,1.07432476882744,4.86635508582759,0.450190558949386,0.453083164020141
"19","2015","Very Low","BOW","15","15.1","2015.15.1",23.4038650634523,76.5204186876246,0,0,0.0757162489231012,0,0
"20","2015","Very Low","BOW","15","15.2","2015.15.2",24.740662685795,71.8607921822527,0,0,3.39854513195221,0,0
"21","2015","Very Low","BOW","15","15.3","2015.15.3",39.318746656898,60.6105253174154,0,0,0.0707280256865195,0,0
"22","2015","Very Low","BOW","19","19.1","2015.19.1",67.7529598086867,31.9582107018124,0.00533619730083393,0.203112915059611,0.0803803771404306,0,0
"23","2015","Very Low","BOW","19","19.2","2015.19.2",35.8258923272488,63.4748055317955,0.699302140955682,0,0,0,0
"24","2015","Very Low","Vaskes","5","5.1","2015.5.1",32.1196986948433,55.1842376157166,0.223671188609587,0.0571234875613356,0,0,12.4152690132692
"25","2015","Very Low","Vaskes","5","5.2","2015.5.2",17.5182254431618,36.7357780380992,2.76149243615244,0.0304875575191304,19.0119285299256,0.2970492912345,23.6450387039075
"26","2015","Very Low","Vaskes","5","5.3","2015.5.3",18.7082053955244,60.396928905694,2.49186920221563,0.791386620769202,0.674957205259478,0,16.9366526705373
"27","2017","Very High","N.Lagoon","27","27.1","2017.27.1",19.8332958416903,0.474544820306066,2.78650308351315,0,64.8464875039072,12.0591687505832,0
"28","2017","Very High","N.Lagoon","27","27.2","2017.27.2",19.0566852932016,0,0.0385880738734185,0,72.5106896649754,8.39403696794959,0
"29","2017","Very High","N.Lagoon","27","27.3","2017.27.3",17.6429842989572,0.0175119663020537,0,0,77.4913942711442,4.84810946359654,0
"30","2017","Very High","N.Lagoon","30","30.1","2017.30.1",47.8104839818335,8.68136633698013,3.95301404479638,0,30.9115932682958,8.64354236809414,0
"31","2017","Very High","N.Lagoon","30","30.2","2017.30.2",29.4306958723719,2.25137842969354,1.19042807977137,0,67.1274976181632,0,0
"32","2017","Very High","N.Lagoon","30","30.3","2017.30.3",52.5538038892085,14.7372445317159,8.41796929031941,0,24.137666815896,0.153315472860301,0
"33","2017","Very High","N.Lagoon","32","32.1","2017.32.1",41.832470772221,0.0879183545907488,0.462470965215534,0,53.7431354641176,3.83671914250655,0.0372853013485338
"34","2017","Very High","N.Lagoon","32","32.2","2017.32.2",38.6753531064495,0.287726194453632,0,0,61.0197190657971,0.0172016332997647,0
"35","2017","Very High","N.Lagoon","32","32.3","2017.32.3",32.3063152471467,0.175512739497008,0.464226853605343,0.0236924391503561,50.5202777163738,16.5099750042268,0
"36","2017","Medium","S.Lagoon","8","8.1","2017.8.1",67.1107007877729,8.93023354595259,3.56191542848719,0.08633239126232,19.9518584950829,0.358959351442043,0
"37","2017","Medium","S.Lagoon","8","8.2","2017.8.2",39.1221612585957,18.27094564902,42.6068930923842,0,0,0,0
"38","2017","Medium","S.Lagoon","8","8.3","2017.8.3",62.1350479922091,3.78676866777494,23.3940650669139,0.0133174680852153,3.28734176219385,7.36837465328069,0.0150843895423723
"39","2017","Medium","S.Lagoon","34","34.1","2017.34.1",42.5296023611072,8.54506820150601,44.2045676132739,0,0.708559063337059,4.01220276077582,0
"40","2017","Medium","S.Lagoon","34","34.2","2017.34.2",55.1307524250001,5.52814009330702,32.3101047169827,0,5.79586736810667,1.23513539660354,0
"41","2017","Medium","S.Lagoon","34","34.3","2017.34.3",38.5466815112518,4.03522593535719,51.497458978539,0,2.55172323671987,3.36891033813214,0
"42","2017","Medium","S.Lagoon","35","35.1","2017.35.1",49.2538833744531,17.9412452076965,4.84012790857656,0,22.8462412831832,5.1185022260907,0
"43","2017","Medium","S.Lagoon","35","35.2","2017.35.2",60.957095907439,15.9805679044173,9.18537981368291,0,10.2280363461225,3.64892002833826,0
"44","2017","Medium","S.Lagoon","35","35.3","2017.35.3",44.4563711675626,10.8943308085059,41.0952816582828,0.0496979182274688,2.70854591211357,0.795772535307726,0
"45","2017","Very Low","BOW","15","15.1","2017.15.1",62.9674382324686,6.67579087700356,0.0525477427027748,0,30.304223147825,0,0
"46","2017","Very Low","BOW","15","15.2","2017.15.2",90.8019332525982,3.27553834755354,0,0,5.92252839984824,0,0
"47","2017","Very Low","BOW","15","15.3","2017.15.3",91.7743182089812,7.21059629923477,0.971401985038024,0,0.0341308634658627,0.00955264328012155,0
"48","2017","Very Low","BOW","19","19.1","2017.19.1",97.4880606466355,0.898490425867917,0.155396693938617,0,1.43786459662683,0.0201876369311918,0
"49","2017","Very Low","BOW","19","19.2","2017.19.2",86.8594713158368,1.05843343082256,1.15885844482931,0,10.9232368085114,0,0
"50","2017","Very Low","BOW","19","19.3","2017.19.3",62.6426798225304,3.89052825371788,11.1412332305274,0,22.3255586932243,0,0
"51","2017","Very Low","Vaskes","5","5.1","2017.5.1",82.4618181590998,9.50145255305723,7.79676127524787,0,0.239968012595041,0,0
"52","2017","Very Low","Vaskes","5","5.2","2017.5.2",43.7475430373728,15.7498738871001,30.2078324364438,0.0364717944903001,9.66424542796662,0.594033416626408,0
"53","2017","Very Low","Vaskes","5","5.3","2017.5.3",65.7031633974619,12.5770474270151,18.2862702766698,0,3.32839639507553,0,0.105122503777635
"54","2017","Very Low","Vaskes","37","37.1","2017.37.1",25.3047458973612,4.55223840028563,28.4422672538649,0,40.5287221426618,1.17202630582645,0
"55","2017","Very Low","Vaskes","37","37.2","2017.37.2",56.3548024733893,12.1307783158424,20.2021472514155,0,9.56022747423595,1.75204448511691,0
"56","2017","Very Low","Vaskes","37","37.3","2017.37.3",67.908435486747,9.46044054100896,5.30042106770534,0,17.1745690950524,0.156133809486263,0
"57","2019","Very High","N.Lagoon","27","27.1","2019.27.1",13.7748806048471,0.844716175415061,2.22200110851303,0,71.7640494775814,11.3943526336434,0
"58","2019","Very High","N.Lagoon","27","27.2","2019.27.2",9.20484452348368,0.10984551841593,1.15598944528388,0,82.016498069644,7.5128224431725,0
"59","2019","Very High","N.Lagoon","27","27.3","2019.27.3",9.02433188670983,0.0587666071733118,0.744012609176137,0,87.5437907116651,2.62909818527568,0
"60","2019","Very High","N.Lagoon","30","30.1","2019.30.1",50.3601309335388,0.0927236682924587,0.0921303667172056,0,47.5404870556273,1.91452797582427,0
"61","2019","Very High","N.Lagoon","30","30.2","2019.30.2",22.9038166082899,2.50292008801277,10.0022845936488,0,60.4209862010419,4.16999250900672,0
"62","2019","Very High","N.Lagoon","30","30.3","2019.30.3",42.869206471911,8.96052270789807,10.896563437892,0,32.6097153876365,4.66178793675524,0.00220405790720094
"63","2019","Very High","N.Lagoon","32","32.1","2019.32.1",50.3601309335388,0.0927236682924587,0.0921303667172056,0,47.5404870556273,1.91452797582427,0
"64","2019","Very High","N.Lagoon","32","32.2","2019.32.2",23.6514860674426,0.224979709928467,0.0363778909839651,0,62.2668671093039,13.8202892223411,0
"65","2019","Very High","N.Lagoon","32","32.3","2019.32.3",23.4781291348736,0.249088844103319,0,0,66.1348185872055,10.1379634338177,0
"66","2019","Medium","S.Lagoon","8","8.1","2019.8.1",70.1006181076378,17.1817376323836,0.46142337719427,0.0115828838071284,11.9940480836415,0.238488767724778,0.0121011476108975
"67","2019","Medium","S.Lagoon","8","8.2","2019.8.2",56.1687545216178,19.6051103774377,19.6100316962912,0.0254871855851823,4.06011928077798,0,0.530496938290159
"68","2019","Medium","S.Lagoon","8","8.3","2019.8.3",65.5901057926281,7.51107930008018,3.57528835649255,0,13.5890264263674,9.7345001244318,0
"69","2019","Medium","S.Lagoon","34","34.1","2019.34.1",58.7421485632348,16.7850549157863,8.03509528286972,0.00426001561214519,5.6404168294103,10.7930243930868,0
"70","2019","Medium","S.Lagoon","34","34.2","2019.34.2",69.9078319252481,10.433026797676,7.53203358416855,0.0151473055160927,10.8439154179457,1.26804496944554,0
"71","2019","Medium","S.Lagoon","34","34.3","2019.34.3",70.4074771101001,8.84976999673312,7.31045464794403,0.0323002319681456,4.39310019563195,9.00689781762264,0
"72","2019","Medium","S.Lagoon","35","35.1","2019.35.1",50.2421273473101,24.8444891758408,7.8328263860498,0.0170724229133981,11.3325671208322,5.73091754705372,0
"73","2019","Medium","S.Lagoon","35","35.2","2019.35.2",59.6364525950479,24.828793577183,6.0782645260192,0.0853541083513026,4.63587817433041,4.73525701906821,0
"74","2019","Medium","S.Lagoon","35","35.3","2019.35.3",58.2861733081641,26.2217217146227,10.0087370831539,0.0653141172906082,4.81228767678878,0.605766099979899,0
"75","2019","Very Low","Vaskes","5","5.1","2019.5.1",80.7823783228931,15.5377902118523,1.28802004473893,0,2.19681816946501,0.139514731639843,0.0554785194107656
"76","2019","Very Low","Vaskes","5","5.2","2019.5.2",48.2327501341942,21.2631706566106,10.4212558302815,0,19.7903683677108,0.186315807132861,0.106139204070098
"77","2019","Very Low","Vaskes","5","5.3","2019.5.3",67.5312884638256,21.872878295188,7.24726759538092,0,3.18733558982574,0,0.161230055779668
"78","2019","Very Low","Vaskes","37","37.1","2019.37.1",32.9949301364064,9.3265900068359,1.83499339678987,0,52.2917708715756,3.43035844989447,0.121357138497749
"79","2019","Very Low","Vaskes","37","37.2","2019.37.2",52.9151566520686,18.3779735381953,1.16513372521348,0,26.7732041779878,0.660330884618268,0.108201021916575
"80","2019","Very Low","Vaskes","37","37.3","2019.37.3",47.1348477609195,14.2663255801593,0.720451360082136,0,36.6206172433091,0,1.25775805552993
