"","year","pub.site","site","ppq","hum_dist","hdist.cont","sqrt.hdist.cont","island.side","region.3","region.full","DEM","year.site.ppq","area_2d","area_3d","rug","vrm","vrm.range","curv","pro.curv","pro.range","plan.curv","plan.range","Dead.Coral","Live.Coral","Macroalgae","Non.Coral","Rubble","Sand","Soft.Coral"
"1","2015","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2015.27.1",15.99876,24.52567,1.53297,0.04484,0.720403423,-13.73462,286.98938,834699.5938,273.25477,756371.5313,7.10457451389579,3.2872650728086,0.332008972404668,0,79.6447975240263,9.63135391686463,0
"2","2015","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2015.27.2",16.00535,24.4374,1.52683,0.04193,0.589031629,5.20763,219.90472,446244.2969,225.11235,591723.7501,3.71683359767582,0.311907056732387,0.662259764658139,0,90.1361915640471,5.1728080168866,0
"3","2015","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2015.27.3",16.00504,23.67035,1.47893,0.04562,0.552933174,6.4818,230.87942,486241.2657,237.36122,438019.1719,9.55664690005211,0.651855618282301,0.0423182324839323,0,86.94439447935,2.80478476983171,0
"4","2015","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2015.32.1",16.0083,29.16348,1.82177,0.06613,0.880818041,11.92347,-6.66107,1136712.625,5.2624,1090962.4688,34.5264234190716,41.5908343086021,0.0590741962302133,0,20.6334868884154,3.09251608998657,0.0976650976940923
"5","2015","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2015.32.2",16.0163,25.65525,1.60182,0.06237,0.722550987,-5.27156,178.06504,457978.3126,172.79348,395096.3125,9.19988313087075,15.7360896656342,0,0,73.1506606622871,1.91336654120789,0
"6","2015","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2015.32.3",16.00447,24.53674,1.53312,0.05346,0.692087627,-3.01614,185.98534,434252.5469,182.9692,375505.2031,18.4998017701891,33.5852024091301,0.0489568506293252,0,41.4430009939498,4.90819501332216,1.51484296277947
"7","2015","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2015.30.1",16.00174,37.65534,2.3532,0.076,0.84522906,51.41088,-47.73393,1304391.875,3.67696,1173944.5313,37.8945656107283,3.28904613983921,0.294822635269624,0.0258773007552438,55.0691190571271,3.42656925628051,0
"8","2015","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2015.30.2",15.99807,30.39497,1.89991,0.05724,0.856003425,5.43773,224.84395,1293458.6875,230.28169,1184354.4375,24.8971893061644,4.63925880648064,0.0955275022430232,0,70.2923765931396,0,0.0756477919723183
"9","2015","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2015.30.3",16.01118,28.66715,1.79045,0.0592,0.806189329,-16.91448,300.99317,840299.4688,284.0787,623706.6563,19.870892761609,2.74692755848633,1.13644833514402,0.124691371985576,70.0014038556612,6.11963611711393,0
"10","2015","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.8.1",16.00881,28.69766,1.79262,0.07319,0.758149352,28.69497,34.64098,702823.7813,63.33595,488613.1719,49.6333004151694,37.0362074770543,0.070110682632602,0.287958836023736,8.82251226921301,0.273927938008714,3.87598238189826
"11","2015","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.8.2",16.00972,33.49165,2.09196,0.0909,0.893453319,46.04387,-212.06297,1228346.4688,-166.01911,1226036.5625,35.4756614333286,61.0470694378906,1.29606860999613,0,1.61926286476464,0,0.561937654020066
"12","2015","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.8.3",16.01384,28.51803,1.78084,0.06025,0.778192913,-2.54636,103.79142,479712.7031,101.24506,539827.3438,42.0098780948974,41.5685134850932,0.516365746279729,0.0174530161059805,8.40516649240709,4.55427557057313,2.92834759464343
"13","2015","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.35.1",16.00591,26.39876,1.64931,0.05375,0.677982296,21.92695,131.0193,540085.4219,152.94625,376975.7031,44.5866493549938,44.8021791821846,1.51553544215874,0.00109925957996917,4.41935453850866,0.525277442812426,4.14990477976178
"14","2015","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.35.2",16.00473,31.04983,1.94004,0.06925,0.814766504,48.29471,104.35529,845213.375,152.65,1072403.5938,47.208229858995,42.4771844082668,1.48440686709696,0,6.17260044508962,0.130892538650415,2.52668588190129
"15","2015","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.35.3",16.00504,35.81899,2.23798,0.08512,0.887038161,-7.87282,-60.11308,1362248.5625,-67.9859,1337717.2813,44.386739383164,32.7412313083698,1.08704967253341,16.6374029237009,3.22518928051293,0,1.92238743171897
"16","2015","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.34.1",16.00784,30.87631,1.92882,0.06978,0.786008358,-1.99482,95.1055,917886.0313,93.11068,1101110.5938,38.1810929497361,46.2179433718686,0.133544360535414,0.266389045326806,12.7131769870401,2.487853285493,0
"17","2015","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.34.2",16.0031,28.83118,1.8016,0.06928,0.766596315,31.03026,104.35264,434441.75,135.3829,508196.2188,39.974596289229,43.8648339159468,0.0498740404026584,0,10.2877156733623,2.03092240485213,3.79205767620708
"18","2015","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2015.34.3",16.00392,29.63807,1.85193,0.07234,0.814504708,13.06869,136.25805,1022401.4688,149.32673,990094.5313,39.9584839325784,52.3444626573744,0.853099832422579,1.07432476882744,4.86635508582759,0.450190558949386,0.453083164020141
"19","2015","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2015.15.1",15.98005,33.30464,2.08414,0.08435,0.839392851,-44.0828,-85.80637,1193566.6875,-129.88917,1061716.625,23.4038650634523,76.5204186876246,0,0,0.0757162489231012,0,0
"20","2015","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2015.15.2",16.00737,44.13456,2.75714,0.10977,0.857060786,-9.93691,-401.93005,1565910.3125,-411.86695,1479443.0625,24.740662685795,71.8607921822527,0,0,3.39854513195221,0,0
"21","2015","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2015.15.3",16.00391,44.80773,2.7998,0.11092,0.854229261,1.40888,-346.24354,1089100.75,-344.83466,1107303.6875,39.318746656898,60.6105253174154,0,0,0.0707280256865195,0,0
"22","2015","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2015.19.1",16.00236,41.1023,2.56851,0.11073,0.864695986,2.93432,-458.81829,1107419.3125,-455.88397,1389086.4375,67.7529598086867,31.9582107018124,0.00533619730083393,0.203112915059611,0.0803803771404306,0,0
"23","2015","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2015.19.2",16.00487,34.78813,2.1736,0.09081,0.804128339,-6.91428,-297.13655,1061846.2188,-304.05083,875229.4688,35.8258923272488,63.4748055317955,0.699302140955682,0,0,0,0
"24","2015","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2015.5.1",16.00663,37.82685,2.3632,0.09005,0.851236025,28.43096,-284.45926,802057.7188,-256.0283,849549.7188,32.1196986948433,55.1842376157166,0.223671188609587,0.0571234875613356,0,0,12.4152690132692
"25","2015","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2015.5.2",16.02239,35.68076,2.22693,0.08478,0.876683716,-10.46839,-417.36999,1243598.875,-427.83836,1451199.6875,17.5182254431618,36.7357780380992,2.76149243615244,0.0304875575191304,19.0119285299256,0.2970492912345,23.6450387039075
"26","2015","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2015.5.3",16.01333,31.64109,1.97592,0.07094,0.790454006,10.22411,-134.63692,576518.5781,-124.41281,619763.7031,18.7082053955244,60.396928905694,2.49186920221563,0.791386620769202,0.674957205259478,0,16.9366526705373
"74","2017","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2017.27.1",15.99916,22.12574,1.38293,0.03328,0.637380444,2.36308,172.73832,566173.8126,175.10139,326365.6875,19.8332958416903,0.474544820306066,2.78650308351315,0,64.8464875039072,12.0591687505832,0
"75","2017","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2017.27.2",16.00492,21.70407,1.35609,0.02947,0.537683019,-13.25693,229.09551,557802.7188,215.83859,388155.3594,19.0566852932016,0,0.0385880738734185,0,72.5106896649754,8.39403696794959,0
"76","2017","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2017.27.3",16.00605,20.04707,1.25247,0.02906,0.571936146,3.41371,282.15821,592643.7188,285.57192,415050.5001,17.6429842989572,0.0175119663020537,0,0,77.4913942711442,4.84810946359654,0
"77","2017","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2017.32.1",16.011,26.42526,1.65044,0.04613,0.728532581,8.40187,183.18164,756305.75,191.58351,385997.6407,47.8104839818335,8.68136633698013,3.95301404479638,0,30.9115932682958,8.64354236809414,0
"78","2017","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2017.32.2",16.01346,24.00475,1.49904,0.04968,0.563885182,-0.79867,273.86548,324773.2656,273.0668,233852.5547,29.4306958723719,2.25137842969354,1.19042807977137,0,67.1274976181632,0,0
"79","2017","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2017.32.3",16.00488,23.44271,1.46472,0.05064,0.720729021,5.88784,216.34786,348388.6562,222.2357,276180.7891,52.5538038892085,14.7372445317159,8.41796929031941,0,24.137666815896,0.153315472860301,0
"80","2017","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2017.30.1",16.00278,32.87309,2.05421,0.04329,0.867480917,13.6836,91.71023,1036232.0938,105.39384,838620,41.832470772221,0.0879183545907488,0.462470965215534,0,53.7431354641176,3.83671914250655,0.0372853013485338
"81","2017","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2017.30.2",16.00015,27.19796,1.69986,0.05336,0.669265247,4.0591,304.50746,717407.4688,308.56657,574212.4219,38.6753531064495,0.287726194453632,0,0,61.0197190657971,0.0172016332997647,0
"82","2017","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2017.30.3",16.01308,26.74248,1.67004,0.04572,0.636812102,1.29156,224.09641,857302.6251,225.38796,624484.0313,32.3063152471467,0.175512739497008,0.464226853605343,0.0236924391503561,50.5202777163738,16.5099750042268,0
"83","2017","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.8.1",16.00918,27.0783,1.69142,0.04896,0.705036185,23.96221,76.85112,675719.7813,100.81334,595250.3438,67.1107007877729,8.93023354595259,3.56191542848719,0.08633239126232,19.9518584950829,0.358959351442043,0
"84","2017","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.8.2",16.00633,26.3957,1.64908,0.03515,0.635325669,23.53224,-26.76793,711490.6563,-50.30017,465940.4531,39.1221612585957,18.27094564902,42.6068930923842,0,0,0,0
"85","2017","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.8.3",16.01662,24.44879,1.52646,0.03451,0.642025551,5.32557,117.22381,855188.9376,122.54938,465633.9375,62.1350479922091,3.78676866777494,23.3940650669139,0.0133174680852153,3.28734176219385,7.36837465328069,0.0150843895423723
"86","2017","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.35.1",16.00533,24.85408,1.55286,0.04088,0.562182979,17.33294,119.59736,522536.2344,136.9303,404768.1562,42.5296023611072,8.54506820150601,44.2045676132739,0,0.708559063337059,4.01220276077582,0
"87","2017","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.35.2",16.00509,27.13813,1.69559,0.0523,0.591057973,17.12185,244.27292,616592.3125,261.39478,555407.6094,55.1307524250001,5.52814009330702,32.3101047169827,0,5.79586736810667,1.23513539660354,0
"88","2017","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.35.3",16.00465,30.07905,1.87939,0.05905,0.711966347,24.17648,39.08425,644904.5938,63.26074,565119.9063,38.5466815112518,4.03522593535719,51.497458978539,0,2.55172323671987,3.36891033813214,0
"89","2017","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.34.1",16.0096,25.03343,1.56365,0.04137,0.57468637,-12.64641,112.1564,432752.5782,99.51,386191.4063,49.2538833744531,17.9412452076965,4.84012790857656,0,22.8462412831832,5.1185022260907,0
"90","2017","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.34.2",16.00545,25.48372,1.59219,0.04954,0.561435135,16.52561,102.89498,497461.75,119.42059,323101.5781,60.957095907439,15.9805679044173,9.18537981368291,0,10.2280363461225,3.64892002833826,0
"91","2017","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2017.34.3",16.00554,23.90772,1.49372,0.0407,0.595123896,10.57697,106.05317,640298.2813,116.63014,448328.4531,44.4563711675626,10.8943308085059,41.0952816582828,0.0496979182274688,2.70854591211357,0.795772535307726,0
"92","2017","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.15.1",15.97992,33.45057,2.09329,0.06262,0.814488109,19.88904,139.57547,816041.1563,159.46451,640138.0313,62.9674382324686,6.67579087700356,0.0525477427027748,0,30.304223147825,0,0
"93","2017","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.15.2",16.00776,33.78148,2.11032,0.06277,0.7985345,-9.03247,109.241,1029458.0001,100.20853,916802.5313,90.8019332525982,3.27553834755354,0,0,5.92252839984824,0,0
"94","2017","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.15.3",16.00493,40.29302,2.51754,0.08272,0.847449068,5.47032,-34.42839,892324.2501,-28.95806,715174.1876,91.7743182089812,7.21059629923477,0.971401985038024,0,0.0341308634658627,0.00955264328012155,0
"95","2017","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.19.1",16.00482,29.14894,1.82126,0.05562,0.769008398,-3.07101,20.52698,554361.4376,17.45597,412054.6719,97.4880606466355,0.898490425867917,0.155396693938617,0,1.43786459662683,0.0201876369311918,0
"96","2017","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.19.2",16.00368,32.29352,2.01788,0.08233,0.786955415,2.94116,44.81083,703087.2501,47.75199,615807.1875,86.8594713158368,1.05843343082256,1.15885844482931,0,10.9232368085114,0,0
"97","2017","VL3","19",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",1,"2017.19.3",16.00214,31.3072,1.95644,0.07606,0.789212918,-8.95963,134.53407,979979.5938,125.57444,830097.2188,62.6426798225304,3.89052825371788,11.1412332305274,0,22.3255586932243,0,0
"98","2017","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.5.1",16.0064,30.73891,1.92041,0.04279,0.724276638,-10.00335,99.75357,668937.0313,89.75023,416317.8751,82.4618181590998,9.50145255305723,7.79676127524787,0,0.239968012595041,0,0
"99","2017","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.5.2",16.02332,26.72448,1.66785,0.04741,0.747653301,-10.70502,2.74082,732441.0938,-7.96421,692092.375,43.7475430373728,15.7498738871001,30.2078324364438,0.0364717944903001,9.66424542796662,0.594033416626408,0
"100","2017","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.5.3",16.01441,27.25503,1.70191,0.04922,0.649055688,8.38089,63.00224,683796.9688,71.38313,583372.4688,65.7031633974619,12.5770474270151,18.2862702766698,0,3.32839639507553,0,0.105122503777635
"101","2017","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.37.1",16.00379,25.91964,1.61959,0.042,0.702591458,-26.02746,207.29625,918765.5938,181.26879,644002.4688,25.3047458973612,4.55223840028563,28.4422672538649,0,40.5287221426618,1.17202630582645,0
"102","2017","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.37.2",16.00322,25.43161,1.58916,0.0402,0.732900151,7.07201,182.91322,613443.0626,189.98523,647447.7501,56.3548024733893,12.1307783158424,20.2021472514155,0,9.56022747423595,1.75204448511691,0
"103","2017","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2017.37.3",16.00576,30.46148,1.90316,0.04898,0.75314334,-0.67385,157.82688,1246817.8125,157.15303,1288896.1875,67.908435486747,9.46044054100896,5.30042106770534,0,17.1745690950524,0.156133809486263,0
"104","2019","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2019.27.1",15.99823,25.04808,1.56568,0.0559,0.630180104,7.37452,221.80973,524343.7188,229.18425,297522.75,13.7748806048471,0.844716175415061,2.22200110851303,0,71.7640494775814,11.3943526336434,0
"105","2019","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2019.27.2",16.00581,25.09437,1.56783,0.04897,0.785572108,21.52295,244.96518,524401.5469,266.48813,641051.4375,9.20484452348368,0.10984551841593,1.15598944528388,0,82.016498069644,7.5128224431725,0
"106","2019","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",1,"2019.27.3",16.00729,21.46642,1.34104,0.03956,0.616792959,-0.88431,383.45155,311960,382.56725,229593.1015,9.02433188670983,0.0587666071733118,0.744012609176137,0,87.5437907116651,2.62909818527568,0
"107","2019","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2019.32.1",16.01162,30.36501,1.89644,0.06962,0.722958132,12.31658,6.96363,776202.5,19.28021,538782.7969,50.3601309335388,0.0927236682924587,0.0921303667172056,0,47.5404870556273,1.91452797582427,0
"108","2019","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2019.32.2",16.01488,25.40271,1.58619,0.0572,0.705684,14.1018,350.78267,439364.3594,364.88447,485032.6562,22.9038166082899,2.50292008801277,10.0022845936488,0,60.4209862010419,4.16999250900672,0
"109","2019","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",1,"2019.32.3",16.00661,25.73142,1.60755,0.05389,0.776802841,8.0252,164.82042,598213.4375,172.84561,562481.1719,42.869206471911,8.96052270789807,10.896563437892,0,32.6097153876365,4.66178793675524,0.00220405790720094
"110","2019","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2019.30.1",16.00415,28.58532,1.78612,0.04828,0.766896039,20.5435,361.38339,904134.2188,381.92689,911566.5313,50.3601309335388,0.0927236682924587,0.0921303667172056,0,47.5404870556273,1.91452797582427,0
"111","2019","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2019.30.2",15.99712,26.53789,1.65892,0.0628,0.753118544,2.89791,450.93306,640000.0313,453.83096,651481.2969,23.6514860674426,0.224979709928467,0.0363778909839651,0,62.2668671093039,13.8202892223411,0
"112","2019","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",1,"2019.30.3",16.01165,29.73723,1.85722,0.07077,0.81116904,-5.53521,256.98639,754245,251.45118,789399.9063,23.4781291348736,0.249088844103319,0,0,66.1348185872055,10.1379634338177,0
"113","2019","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.8.1",16.01205,27.35463,1.70838,0.05554,0.76327767,25.39155,132.95338,493949.9532,158.34493,934249.2501,70.1006181076378,17.1817376323836,0.46142337719427,0.0115828838071284,11.9940480836415,0.238488767724778,0.0121011476108975
"114","2019","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.8.2",15.9991,26.53835,1.65874,0.07157,0.7345836,39.30504,-70.47534,700305.75,-31.1703,539584.1407,56.1687545216178,19.6051103774377,19.6100316962912,0.0254871855851823,4.06011928077798,0,0.530496938290159
"115","2019","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.8.3",16.01658,25.93679,1.61937,0.04052,0.683446541,0.02482,155.04336,562837.4688,155.06818,353153.6094,65.5901057926281,7.51107930008018,3.57528835649255,0,13.5890264263674,9.7345001244318,0
"116","2019","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.35.1",16.00657,26.60769,1.6623,0.05431,0.763024863,1.60496,136.47952,1352873.0625,138.08448,1075460.6719,58.7421485632348,16.7850549157863,8.03509528286972,0.00426001561214519,5.6404168294103,10.7930243930868,0
"117","2019","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.35.2",16.00755,30.49906,1.90529,0.06807,0.828074954,10.09763,231.47278,806478.75,241.57041,907811.8125,69.9078319252481,10.433026797676,7.53203358416855,0.0151473055160927,10.8439154179457,1.26804496944554,0
"118","2019","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.35.3",16.00397,34.47717,2.15429,0.07997,0.771827967,36.10453,63.95583,1235842.375,100.06036,1471700,70.4074771101001,8.84976999673312,7.31045464794403,0.0323002319681456,4.39310019563195,9.00689781762264,0
"119","2019","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.34.1",16.00771,28.7114,1.7936,0.06343,0.765188808,-9.41942,232.28089,739268.8125,222.86147,614203.9063,50.2421273473101,24.8444891758408,7.8328263860498,0.0170724229133981,11.3325671208322,5.73091754705372,0
"120","2019","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.34.2",16.00646,28.05779,1.7529,0.0631,0.832826253,18.53515,203.95548,940938.875,222.49062,895630.0625,59.6364525950479,24.828793577183,6.0782645260192,0.0853541083513026,4.63587817433041,4.73525701906821,0
"121","2019","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.34.3",16.0061,27.42212,1.71323,0.06227,0.822546346,-0.17006,253.54151,1049765.8125,253.37145,1159238.4375,58.2861733081641,26.2217217146227,10.0087370831539,0.0653141172906082,4.81228767678878,0.605766099979899,0
"122","2019","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.1",16.00676,37.61888,2.35019,0.08341,0.783276284,6.67165,135.07258,1055387.8438,141.74423,934249.2501,80.7823783228931,15.5377902118523,1.28802004473893,0,2.19681816946501,0.139514731639843,0.0554785194107656
"123","2019","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.2",16.02338,31.82561,1.9862,0.06876,0.824075185,12.99001,-9.98158,972294.1875,3.00843,937960.1251,48.2327501341942,21.2631706566106,10.4212558302815,0,19.7903683677108,0.186315807132861,0.106139204070098
"124","2019","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.3",16.01611,30.95609,1.93281,0.06695,0.729785472,-4.19426,22.86646,591184.875,18.6722,567113.7188,67.5312884638256,21.872878295188,7.24726759538092,0,3.18733558982574,0,0.161230055779668
"125","2019","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.1",16.00458,29.84515,1.86479,0.06835,0.865032827,14.73712,274.16811,959635.0626,288.90523,1184693.1563,32.9949301364064,9.3265900068359,1.83499339678987,0,52.2917708715756,3.43035844989447,0.121357138497749
"126","2019","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.2",16.00275,30.41518,1.90062,0.060067,0.843860333,-0.38502,118.53327,948781.8438,118.14825,736469.6876,52.9151566520686,18.3779735381953,1.16513372521348,0,26.7732041779878,0.660330884618268,0.108201021916575
"127","2019","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.3",16.00956,33.6178,2.09986,0.07258,0.783710707,4.91253,82.97602,876515.8751,87.88855,1214056.9375,47.1348477609195,14.2663255801593,0.720451360082136,0,36.6206172433091,0,1.25775805552993
